"amount","customerId","paymentDate","paymentId","rentalId","staffId"
"0","319","2007-03-17","20003","11598","2"
"6","319","2007-03-17","20004","11955","1"
"2","319","2007-03-17","20005","11994","2"
"4","319","2007-03-17","20006","12018","1"
"8","319","2007-03-18","20007","12424","2"
"3","319","2007-03-20","20008","13548","1"
"4","319","2007-03-22","20009","14828","2"
"5","319","2007-03-22","20010","15396","2"
"0","320","2007-03-02","20011","11208","1"
"2","320","2007-03-16","20012","11560","2"
"0","320","2007-03-21","20013","14171","2"
"2","320","2007-03-22","20014","15302","1"
"2","321","2007-03-17","20015","11722","1"
"6","321","2007-03-17","20016","12033","1"
"7","321","2007-03-17","20017","12034","2"
"4","321","2007-03-18","20018","12398","1"
"6","321","2007-03-20","20019","13623","2"
"6","321","2007-03-23","20020","15673","1"
"5","321","2007-03-23","20021","15888","2"
"4","322","2007-03-02","20022","11120","2"
"0","322","2007-03-02","20023","11456","2"
"4","322","2007-03-19","20024","13180","2"
"9","322","2007-03-20","20025","13650","1"
"4","322","2007-03-20","20026","14042","2"
"0","322","2007-03-22","20027","15450","1"
"8","322","2007-03-23","20028","15703","2"
"0","323","2007-03-01","20029","10298","1"
"3","323","2007-03-02","20030","10994","1"
"0","323","2007-03-16","20031","11548","2"
"4","323","2007-03-17","20032","12120","1"
"2","323","2007-03-17","20033","12169","1"
"5","323","2007-03-19","20034","13140","1"
"2","323","2007-03-21","20035","14224","1"
"3","323","2007-03-22","20036","14957","1"
"4","323","2007-03-22","20037","15387","1"
"0","323","2007-03-23","20038","15728","1"
"2","324","2007-03-17","20039","11617","1"
"6","324","2007-03-17","20040","11771","1"
"2","324","2007-03-18","20041","12543","2"
"0","324","2007-03-19","20042","13356","2"
"2","324","2007-03-19","20043","13386","1"
"8","324","2007-03-21","20044","14262","1"
"7","324","2007-03-21","20045","14479","2"
"4","324","2007-03-22","20046","15263","1"
"4","325","2007-03-01","20047","10326","2"
"0","325","2007-03-01","20048","10412","1"
"4","325","2007-03-17","20049","12097","2"
"3","325","2007-03-18","20050","12779","1"
"4","325","2007-03-19","20051","13054","2"
"3","325","2007-03-21","20052","14452","2"
"5","325","2007-03-21","20053","14672","1"
"0","325","2007-03-22","20054","15009","2"
"0","326","2007-03-01","20055","10720","2"
"4","326","2007-03-02","20056","10976","2"
"0","326","2007-03-02","20057","11010","2"
"2","326","2007-03-02","20058","11428","2"
"4","326","2007-03-02","20059","11485","2"
"2","326","2007-03-19","20060","12829","2"
"0","327","2007-03-01","20061","10371","1"
"4","327","2007-03-02","20062","11372","1"
"6","327","2007-03-17","20063","11929","2"
"0","327","2007-03-17","20064","12016","1"
"2","327","2007-03-19","20065","13158","2"
"4","327","2007-03-19","20066","13360","1"
"0","327","2007-03-19","20067","13448","1"
"4","327","2007-03-22","20068","14847","1"
"3","327","2007-03-22","20069","15365","2"
"2","327","2007-03-22","20070","15386","1"
"5","327","2007-03-23","20071","15828","1"
"9","327","2007-03-23","20072","15916","1"
"7","327","2007-03-23","20073","15969","2"
"2","328","2007-03-02","20074","11174","1"
"4","328","2007-03-17","20075","12175","1"
"0","328","2007-03-18","20076","12825","2"
"2","328","2007-03-20","20077","13609","1"
"7","328","2007-03-20","20078","13681","2"
"3","328","2007-03-20","20079","13907","1"
"3","328","2007-03-21","20080","14307","2"
"3","328","2007-03-21","20081","14755","1"
"2","328","2007-03-22","20082","14939","2"
"4","328","2007-03-22","20083","15179","1"
"0","328","2007-03-23","20084","15863","1"
"7","329","2007-03-01","20085","10473","1"
"0","329","2007-03-01","20086","10490","2"
"2","329","2007-03-02","20087","11130","1"
"3","329","2007-03-02","20088","11169","2"
"0","329","2007-03-17","20089","11697","2"
"6","329","2007-03-18","20090","12659","1"
"8","329","2007-03-20","20091","13627","1"
"4","329","2007-03-22","20092","14900","1"
"4","329","2007-03-22","20093","15011","2"
"2","329","2007-03-22","20094","15308","1"
"3","330","2007-03-02","20095","11259","2"
"2","330","2007-03-17","20096","12062","1"
"2","330","2007-03-18","20097","12394","1"
"4","330","2007-03-18","20098","12740","1"
"0","330","2007-03-19","20099","12867","1"
"5","331","2007-03-02","20100","11052","1"
"2","331","2007-03-02","20101","11362","1"
"4","331","2007-03-18","20102","12533","2"
"0","331","2007-03-20","20103","13795","1"
"7","331","2007-03-21","20104","14256","1"
"1","331","2007-03-21","20105","14628","1"
"2","331","2007-03-22","20106","15339","1"
"3","331","2007-03-22","20107","15447","2"
"2","331","2007-03-23","20108","15521","1"
"0","332","2007-03-01","20109","10307","1"
"0","332","2007-03-01","20110","10439","2"
"5","332","2007-03-02","20111","11229","1"
"2","332","2007-03-16","20112","11564","2"
"4","332","2007-03-18","20113","12318","2"
"2","332","2007-03-20","20114","13673","2"
"4","332","2007-03-21","20115","14783","2"
"0","332","2007-03-22","20116","15194","2"
"3","332","2007-03-22","20117","15210","1"
"4","333","2007-03-01","20118","10844","2"
"6","333","2007-03-18","20119","12427","1"
"0","333","2007-03-18","20120","12661","2"
"3","333","2007-03-20","20121","13579","1"
"4","333","2007-03-20","20122","13710","2"
"4","333","2007-03-20","20123","14057","1"
"2","333","2007-03-21","20124","14740","1"
"2","333","2007-03-22","20125","15253","2"
"4","333","2007-03-22","20126","15313","1"
"4","334","2007-03-01","20127","10408","1"
"2","334","2007-03-01","20128","10492","1"
"1","334","2007-03-01","20129","10879","1"
"7","334","2007-03-02","20130","10997","2"
"4","334","2007-03-18","20131","12677","2"
"4","334","2007-03-19","20132","13325","2"
"2","334","2007-03-20","20133","13876","1"
"0","334","2007-03-21","20134","14645","1"
"7","334","2007-03-22","20135","14984","1"
"0","334","2007-03-23","20136","15548","2"
"4","334","2007-03-23","20137","15656","2"
"3","334","2007-03-23","20138","15669","1"
"4","335","2007-03-01","20139","10606","2"
"0","335","2007-03-19","20140","13267","2"
"1","335","2007-03-20","20141","13622","1"
"2","335","2007-03-20","20142","14014","1"
"4","335","2007-03-22","20143","15005","2"
"0","335","2007-03-22","20144","15101","2"
"2","336","2007-03-17","20145","11743","2"
"8","336","2007-03-18","20146","12323","1"
"0","336","2007-03-18","20147","12794","2"
"3","336","2007-03-19","20148","12926","2"
"0","336","2007-03-19","20149","13066","2"
"4","336","2007-03-20","20150","13689","2"
"2","336","2007-03-21","20151","14295","1"
"10","336","2007-03-22","20152","15073","1"
"2","336","2007-03-23","20153","15848","2"
"0","337","2007-03-01","20154","10664","1"
"0","337","2007-03-01","20155","10765","2"
"2","337","2007-03-02","20156","11252","2"
"3","337","2007-03-17","20157","11734","1"
"6","337","2007-03-18","20158","12369","1"
"6","337","2007-03-19","20159","13305","2"
"4","337","2007-03-20","20160","13678","1"
"3","337","2007-03-20","20161","13892","2"
"5","337","2007-03-20","20162","14118","2"
"4","337","2007-03-22","20163","15241","2"
"4","337","2007-03-22","20164","15292","1"
"2","338","2007-03-01","20165","10791","2"
"0","338","2007-03-01","20166","10897","1"
"4","338","2007-03-02","20167","11064","2"
"4","338","2007-03-17","20168","11671","2"
"5","338","2007-03-17","20169","11719","2"
"2","338","2007-03-17","20170","12167","1"
"3","338","2007-03-19","20171","13284","1"
"2","338","2007-03-21","20172","14619","1"
"0","338","2007-03-22","20173","15105","2"
"6","338","2007-03-22","20174","15173","2"
"3","339","2007-03-01","20175","10338","2"
"4","339","2007-03-02","20176","11171","2"
"2","339","2007-03-16","20177","11550","1"
"3","339","2007-03-17","20178","11582","2"
"5","339","2007-03-17","20179","11699","2"
"0","339","2007-03-18","20180","12631","1"
"3","339","2007-03-19","20181","13199","1"
"5","339","2007-03-20","20182","13575","1"
"0","339","2007-03-20","20183","13985","1"
"4","339","2007-03-21","20184","14636","1"
"3","339","2007-03-21","20185","14758","2"
"2","340","2007-03-01","20186","10292","1"
"8","340","2007-03-01","20187","10667","1"
"3","340","2007-03-01","20188","10674","2"
"0","340","2007-03-01","20189","10809","1"
"0","340","2007-03-02","20190","10995","1"
"4","340","2007-03-18","20191","12598","2"
"1","340","2007-03-19","20192","12908","2"
"2","340","2007-03-19","20193","12940","2"
"2","340","2007-03-19","20194","13425","1"
"4","340","2007-03-21","20195","14457","1"
"0","340","2007-03-21","20196","14718","2"
"2","340","2007-03-22","20197","14895","1"
"2","340","2007-03-22","20198","15306","2"
"9","340","2007-03-22","20199","15378","1"
"0","341","2007-03-01","20200","10605","2"
"6","341","2007-03-02","20201","11305","1"
"2","341","2007-03-17","20202","11723","1"
"0","341","2007-03-19","20203","13059","2"
"8","341","2007-03-19","20204","13074","2"
"4","341","2007-03-20","20205","13806","2"
"4","341","2007-03-21","20206","14344","2"
"0","341","2007-03-22","20207","15030","2"
"6","341","2007-03-23","20208","15938","2"
"4","342","2007-03-01","20209","10242","1"
"2","342","2007-03-02","20210","11178","2"
"0","342","2007-03-02","20211","11446","2"
"0","342","2007-03-16","20212","11568","1"
"6","342","2007-03-17","20213","12139","1"
"4","342","2007-03-18","20214","12404","1"
"2","342","2007-03-18","20215","12522","1"
"4","342","2007-03-18","20216","12816","2"
"4","342","2007-03-19","20217","13368","2"
"4","342","2007-03-20","20218","13637","2"
"2","342","2007-03-20","20219","13755","1"
"4","342","2007-03-20","20220","13827","2"
"2","342","2007-03-20","20221","14096","2"
"0","342","2007-03-21","20222","14299","2"
"8","342","2007-03-21","20223","14683","2"
"4","342","2007-03-23","20224","15484","1"
"3","342","2007-03-23","20225","15895","1"
"0","343","2007-03-01","20226","10822","1"
"0","343","2007-03-02","20227","11212","1"
"2","343","2007-03-17","20228","11570","2"
"4","343","2007-03-19","20229","13279","2"
"3","343","2007-03-20","20230","13522","2"
"0","343","2007-03-20","20231","13866","2"
"5","343","2007-03-23","20232","15973","2"
"5","344","2007-03-02","20233","11116","2"
"5","344","2007-03-18","20234","12183","2"
"4","344","2007-03-19","20235","13014","2"
"3","344","2007-03-19","20236","13033","1"
"0","344","2007-03-21","20237","14621","1"
"0","344","2007-03-21","20238","14624","2"
"2","344","2007-03-22","20239","15215","1"
"4","345","2007-03-02","20240","10982","2"
"2","345","2007-03-17","20241","11865","1"
"4","345","2007-03-18","20242","12485","1"
"4","345","2007-03-18","20243","12805","2"
"10","345","2007-03-21","20244","14702","1"
"4","345","2007-03-23","20245","15551","1"
"5","346","2007-03-01","20246","10304","1"
"3","346","2007-03-01","20247","10389","2"
"0","346","2007-03-01","20248","10521","2"
"4","346","2007-03-02","20249","11062","2"
"4","346","2007-03-02","20250","11375","1"
"2","346","2007-03-02","20251","11470","2"
"5","346","2007-03-22","20252","14890","1"
"2","346","2007-03-22","20253","15459","2"
"0","346","2007-03-23","20254","15535","1"
"8","346","2007-03-23","20255","15661","1"
"5","346","2007-03-23","20256","15825","2"
"0","346","2007-03-23","20257","15827","1"
"8","347","2007-03-17","20258","11738","2"
"2","347","2007-03-18","20259","12195","1"
"10","347","2007-03-18","20260","12399","2"
"5","347","2007-03-19","20261","13314","2"
"4","347","2007-03-22","20262","14894","2"
"2","347","2007-03-22","20263","14958","2"
"2","347","2007-03-22","20264","15426","2"
"4","347","2007-03-23","20265","15555","2"
"2","348","2007-03-01","20266","10769","1"
"2","348","2007-03-02","20267","10972","2"
"2","348","2007-03-02","20268","11262","1"
"7","348","2007-03-02","20269","11429","1"
"2","348","2007-03-18","20270","12564","2"
"5","348","2007-03-19","20271","12884","2"
"4","348","2007-03-19","20272","12937","2"
"2","348","2007-03-19","20273","13238","2"
"5","348","2007-03-20","20274","13602","2"
"0","348","2007-03-20","20275","13684","2"
"1","348","2007-03-20","20276","13962","1"
"3","348","2007-03-20","20277","14079","2"
"7","348","2007-03-22","20278","14937","2"
"0","348","2007-03-23","20279","15817","2"
"4","348","2007-03-23","20280","15944","1"
"4","349","2007-03-02","20281","10987","1"
"4","349","2007-03-02","20282","11192","2"
"8","349","2007-03-02","20283","11492","2"
"3","349","2007-03-17","20284","11905","1"
"4","349","2007-03-19","20285","13258","1"
"4","349","2007-03-20","20286","13636","2"
"6","349","2007-03-21","20287","14200","2"
"6","349","2007-03-21","20288","14721","2"
"4","349","2007-03-22","20289","14908","2"
"6","349","2007-03-23","20290","15833","1"
"5","349","2007-03-23","20291","15955","1"
"0","350","2007-03-16","20292","11504","2"
"6","350","2007-03-17","20293","11595","2"
"6","350","2007-03-17","20294","11692","2"
"0","350","2007-03-17","20295","11800","1"
"6","350","2007-03-18","20296","12252","2"
"2","350","2007-03-18","20297","12445","2"
"0","350","2007-03-19","20298","13086","2"
"1","350","2007-03-23","20299","15789","2"
"0","350","2007-03-23","20300","15807","1"
"2","351","2007-03-01","20301","10501","2"
"0","351","2007-03-02","20302","11127","2"
"6","351","2007-03-21","20303","14368","1"
"4","351","2007-03-22","20304","15142","2"
"4","351","2007-03-23","20305","15664","1"
"2","351","2007-03-23","20306","15712","2"
"2","351","2007-03-23","20307","15762","1"
"5","352","2007-03-17","20308","11793","1"
"6","352","2007-03-17","20309","11823","1"
"0","352","2007-03-17","20310","11986","2"
"5","352","2007-03-18","20311","12234","2"
"2","352","2007-03-18","20312","12751","1"
"4","352","2007-03-21","20313","14130","1"
"0","352","2007-03-22","20314","14852","2"
"0","353","2007-03-02","20315","11186","1"
"4","353","2007-03-02","20316","11414","2"
"4","353","2007-03-17","20317","11698","2"
"5","353","2007-03-19","20318","12928","1"
"0","353","2007-03-20","20319","13604","2"
"4","353","2007-03-21","20320","14396","1"
"1","353","2007-03-23","20321","15564","1"
"0","353","2007-03-23","20322","15650","2"
"2","353","2007-03-23","20323","15676","2"
"6","354","2007-03-01","20324","10420","1"
"6","354","2007-03-18","20325","12243","2"
"3","354","2007-03-18","20326","12544","1"
"4","354","2007-03-19","20327","12998","1"
"2","354","2007-03-21","20328","14212","2"
"0","354","2007-03-21","20329","14245","2"
"5","354","2007-03-22","20330","14840","1"
"0","354","2007-03-23","20331","15956","2"
"0","355","2007-03-01","20332","10498","1"
"0","355","2007-03-02","20333","11471","2"
"1","355","2007-03-20","20334","13821","2"
"3","355","2007-03-22","20335","15367","1"
"2","355","2007-03-23","20336","15531","2"
"3","356","2007-03-01","20337","10427","1"
"4","356","2007-03-01","20338","10854","1"
"3","356","2007-03-16","20339","11535","1"
"2","356","2007-03-17","20340","11579","2"
"4","356","2007-03-17","20341","12037","2"
"2","356","2007-03-19","20342","12876","2"
"0","356","2007-03-19","20343","12913","1"
"4","356","2007-03-19","20344","13107","2"
"5","356","2007-03-19","20345","13442","2"
"6","356","2007-03-20","20346","13703","2"
"4","356","2007-03-23","20347","15705","1"
"5","356","2007-03-23","20348","15754","2"
"2","356","2007-03-23","20349","15757","1"
"2","357","2007-03-01","20350","10391","2"
"2","357","2007-03-01","20351","10502","1"
"6","357","2007-03-01","20352","10503","1"
"0","357","2007-03-01","20353","10764","2"
"2","357","2007-03-02","20354","11065","2"
"0","357","2007-03-22","20355","14926","1"
"2","357","2007-03-23","20356","15869","2"
"4","358","2007-03-01","20357","10482","1"
"5","358","2007-03-02","20358","11149","2"
"4","358","2007-03-17","20359","11653","2"
"6","358","2007-03-18","20360","12452","1"
"2","358","2007-03-19","20361","13197","1"
"7","358","2007-03-20","20362","14004","1"
"4","359","2007-03-02","20363","11032","1"
"1","359","2007-03-18","20364","12611","1"
"2","359","2007-03-19","20365","13297","2"
"1","359","2007-03-21","20366","14258","1"
"5","359","2007-03-21","20367","14598","2"
"2","359","2007-03-22","20368","15104","1"
"4","359","2007-03-22","20369","15148","1"
"1","359","2007-03-22","20370","15453","1"
"2","360","2007-03-01","20371","10857","2"
"6","360","2007-03-02","20372","11264","2"
"4","360","2007-03-16","20373","11553","2"
"5","360","2007-03-17","20374","12088","2"
"5","360","2007-03-18","20375","12773","1"
"0","360","2007-03-18","20376","12795","2"
"6","360","2007-03-19","20377","12839","1"
"4","360","2007-03-19","20378","12990","1"
"7","360","2007-03-20","20379","13894","2"
"4","360","2007-03-21","20380","14700","1"
"2","360","2007-03-22","20381","15310","1"
"0","361","2007-03-01","20382","10414","1"
"0","361","2007-03-02","20383","10975","2"
"5","361","2007-03-02","20384","11031","2"
"5","361","2007-03-02","20385","11243","2"
"2","361","2007-03-02","20386","11327","1"
"3","361","2007-03-17","20387","11991","1"
"5","361","2007-03-18","20388","12626","2"
